CustomerID,CustomerName,DOB,Email,Region,AnnualIncome,RiskBand
C001895,Customer 1895,2004-12-15,customer1895@example.co.uk,South East,61834,Low
C001896,Customer 1896,1991-01-28,customer1896@example.co.uk,South West,25517,Medium
C001897,Customer 1897,2012-09-20,customer1897@example.co.uk,Midlands,61343,High
C001898,Customer 1898,1997-01-26,customer1898@example.co.uk,Midlands,38276,Medium
C001899,Customer 1899,2015-01-08,customer1899@example.co.uk,Scotland,45510,Low
C001900,Customer 1900,1996-08-07,customer1900@example.co.uk,Midlands,54079,Low
C001901,Customer 1901,2000-05-24,customer1901@example.co.uk,North West,30745,Medium
C001902,Customer 1902,1995-09-26,customer1902@example.co.uk,Scotland,84978,Medium
C001903,Customer 1903,1989-07-13,customer1903@example.co.uk,South West,84395,High
C001904,Customer 1904,1984-12-14,customer1904@example.co.uk,Wales,89177,Medium
C001905,Customer 1905,1986-10-16,customer1905@example.co.uk,South East,56018,Low
C001906,Customer 1906,2015-04-07,customer1906@example.co.uk,South East,63901,Low
C001907,Customer 1907,1996-05-25,customer1907@example.co.uk,South West,68843,Low
C001908,Customer 1908,2000-02-19,customer1908@example.co.uk,London,76986,Medium
C001909,Customer 1909,2012-10-29,customer1909@example.co.uk,London,59992,Low
C001910,Customer 1910,2012-05-03,customer1910@example.co.uk,South East,89353,Low
C001911,Customer 1911,1991-08-31,customer1911@example.co.uk,North West,34387,Medium
C001912,Customer 1912,2014-11-22,customer1912@example.co.uk,Wales,64284,High
C001913,Customer 1913,2015-06-23,customer1913@example.co.uk,Scotland,61462,Low
C001914,Customer 1914,2010-03-09,customer1914@example.co.uk,South West,69516,Low
C001915,Customer 1915,2007-05-30,customer1915@example.co.uk,South West,40837,Low
C001916,Customer 1916,2002-08-25,customer1916@example.co.uk,South West,70891,Medium
C001917,Customer 1917,1991-02-06,customer1917@example.co.uk,North West,43368,Low
C001918,Customer 1918,2009-03-24,customer1918@example.co.uk,North West,50981,Medium
C001919,Customer 1919,2016-02-17,customer1919@example.co.uk,North West,90898,Medium
C001920,Customer 1920,1987-08-05,customer1920@example.co.uk,London,36937,Low
C001921,Customer 1921,2005-09-04,customer1921@example.co.uk,South West,39200,High
C001922,Customer 1922,1990-05-27,customer1922@example.co.uk,Wales,62838,Medium
C001923,Customer 1923,2010-12-22,customer1923@example.co.uk,North West,79925,High
C001924,Customer 1924,1997-10-31,customer1924@example.co.uk,London,66832,Low
C001925,Customer 1925,2015-04-23,customer1925@example.co.uk,South East,37544,Low
C001926,Customer 1926,1993-07-31,customer1926@example.co.uk,South East,51697,Low
C001927,Customer 1927,1989-03-06,customer1927@example.co.uk,London,32302,Low
C001928,Customer 1928,2003-07-06,customer1928@example.co.uk,London,24464,Medium
C001929,Customer 1929,2013-10-05,customer1929@example.co.uk,North West,47736,Low
C001930,Customer 1930,1995-07-08,customer1930@example.co.uk,London,29768,Low
C001931,Customer 1931,1984-08-17,customer1931@example.co.uk,Wales,30683,Low
C001932,Customer 1932,2011-02-28,customer1932@example.co.uk,South East,34648,Medium
C001933,Customer 1933,1999-12-08,customer1933@example.co.uk,London,48217,Low
C001934,Customer 1934,1996-08-10,customer1934@example.co.uk,North West,33898,Low
C001935,Customer 1935,2006-08-16,customer1935@example.co.uk,Wales,67591,Low
C001936,Customer 1936,1987-03-26,customer1936@example.co.uk,London,53696,Low
C001937,Customer 1937,2016-04-10,customer1937@example.co.uk,South East,23832,Low
C001938,Customer 1938,2008-04-05,customer1938@example.co.uk,London,58943,Low
C001939,Customer 1939,2006-10-13,customer1939@example.co.uk,Wales,34934,High
C001940,Customer 1940,2010-08-09,customer1940@example.co.uk,South East,84221,Low
C001941,Customer 1941,1988-12-24,customer1941@example.co.uk,South East,79627,Medium
C001942,Customer 1942,2003-03-11,customer1942@example.co.uk,South East,68507,High
C001943,Customer 1943,1989-03-24,customer1943@example.co.uk,Wales,89403,Low
C001944,Customer 1944,1989-02-11,customer1944@example.co.uk,North West,63193,Low
C001945,Customer 1945,2000-05-15,customer1945@example.co.uk,Scotland,39814,Low
C001946,Customer 1946,1985-12-27,customer1946@example.co.uk,London,59784,Medium
C001947,Customer 1947,2001-06-05,customer1947@example.co.uk,South West,65006,Low
C001948,Customer 1948,1998-02-28,customer1948@example.co.uk,Scotland,81892,Medium
C001949,Customer 1949,2002-06-08,customer1949@example.co.uk,South West,80190,Low
C001950,Customer 1950,1987-04-16,customer1950@example.co.uk,Wales,78093,Low
C001951,Customer 1951,2000-08-25,customer1951@example.co.uk,South East,84347,High
C001952,Customer 1952,2006-03-22,customer1952@example.co.uk,Scotland,23675,High
C001953,Customer 1953,2007-08-12,customer1953@example.co.uk,Scotland,35785,Low
C001954,Customer 1954,2001-11-16,customer1954@example.co.uk,Midlands,33141,Low
C001955,Customer 1955,1991-09-26,customer1955@example.co.uk,London,35332,Medium
C001956,Customer 1956,1999-05-11,customer1956@example.co.uk,South East,69672,High
C001957,Customer 1957,2003-03-21,customer1957@example.co.uk,Scotland,74990,Low
C001958,Customer 1958,2016-03-03,customer1958@example.co.uk,Wales,87419,Low
C001959,Customer 1959,2013-01-17,customer1959@example.co.uk,Midlands,57779,Medium
C001960,Customer 1960,2011-03-23,customer1960@example.co.uk,Midlands,68674,Low
C001961,Customer 1961,1990-10-11,customer1961@example.co.uk,Wales,85508,Low
C001962,Customer 1962,1995-05-31,customer1962@example.co.uk,Midlands,81589,Low
C001963,Customer 1963,1990-03-16,customer1963@example.co.uk,London,87178,Low
C001964,Customer 1964,1987-03-24,customer1964@example.co.uk,Midlands,35055,Medium
C001965,Customer 1965,2001-05-01,customer1965@example.co.uk,North West,25506,High
C001966,Customer 1966,2012-01-25,customer1966@example.co.uk,North West,64854,Low
C001967,Customer 1967,2013-10-27,customer1967@example.co.uk,Wales,34626,Medium
C001968,Customer 1968,2005-01-26,customer1968@example.co.uk,South East,90150,Medium
C001969,Customer 1969,2006-02-27,customer1969@example.co.uk,North West,60477,Medium
C001970,Customer 1970,2008-05-31,customer1970@example.co.uk,North West,56296,Low
C001971,Customer 1971,1985-08-01,customer1971@example.co.uk,Midlands,24316,High
C001972,Customer 1972,1998-04-11,customer1972@example.co.uk,Wales,37615,Low
C001973,Customer 1973,1985-10-12,customer1973@example.co.uk,London,71327,Low
C001974,Customer 1974,1997-10-05,customer1974@example.co.uk,Scotland,45182,Medium
C001975,Customer 1975,1990-03-14,customer1975@example.co.uk,South West,43514,Low
C001976,Customer 1976,1989-01-27,customer1976@example.co.uk,North West,72997,Low
C001977,Customer 1977,2014-11-29,customer1977@example.co.uk,North West,86297,Medium
C001978,Customer 1978,1991-03-06,customer1978@example.co.uk,North West,83580,Low
C001979,Customer 1979,2006-05-11,customer1979@example.co.uk,North West,29305,Low
C001980,Customer 1980,1999-12-28,customer1980@example.co.uk,Wales,71518,Medium
C001981,Customer 1981,1985-06-06,customer1981@example.co.uk,North West,59281,Low
C001982,Customer 1982,2000-08-08,customer1982@example.co.uk,South West,27913,Low
C001983,Customer 1983,2012-03-17,customer1983@example.co.uk,South West,25525,Medium
C001984,Customer 1984,1999-08-25,customer1984@example.co.uk,South West,71882,Low
C001985,Customer 1985,2013-10-29,customer1985@example.co.uk,South East,75992,Low
C001986,Customer 1986,1998-03-02,customer1986@example.co.uk,North West,54455,Low
C001987,Customer 1987,1987-02-08,customer1987@example.co.uk,Wales,33133,High
C001988,Customer 1988,1991-10-13,customer1988@example.co.uk,London,61965,Low
C001989,Customer 1989,2004-11-03,customer1989@example.co.uk,Scotland,92571,Low
C001990,Customer 1990,2003-01-22,customer1990@example.co.uk,South West,77374,Medium
C001991,Customer 1991,2010-07-17,customer1991@example.co.uk,London,24674,Medium
C001992,Customer 1992,2001-09-03,customer1992@example.co.uk,South West,63486,Low
C001993,Customer 1993,1988-08-27,customer1993@example.co.uk,Scotland,34809,Medium
C001994,Customer 1994,2006-09-20,customer1994@example.co.uk,Wales,48988,Low
C001995,Customer 1995,1997-08-08,customer1995@example.co.uk,South West,66504,Low
C001996,Customer 1996,2012-09-02,customer1996@example.co.uk,Wales,79146,Low
C001997,Customer 1997,2008-03-15,customer1997@example.co.uk,South East,31872,Medium
C001998,Customer 1998,1997-07-03,customer1998@example.co.uk,North West,59664,Low
C001999,Customer 1999,2012-03-07,customer1999@example.co.uk,Scotland,74694,Medium
C002000,Customer 2000,2010-02-07,customer2000@example.co.uk,London,34053,Medium
C002001,Customer 2001,2009-07-29,customer2001@example.co.uk,Wales,66150,Low
C002002,Customer 2002,1993-07-29,customer2002@example.co.uk,South West,91607,Low
C002003,Customer 2003,1997-09-15,customer2003@example.co.uk,North West,32048,Medium
C002004,Customer 2004,2008-05-21,customer2004@example.co.uk,South West,61309,Low
C002005,Customer 2005,1995-06-09,customer2005@example.co.uk,North West,48224,Low
C002006,Customer 2006,2008-09-23,customer2006@example.co.uk,South East,89550,Low
C002007,Customer 2007,2007-04-28,customer2007@example.co.uk,Wales,24438,Medium
C002008,Customer 2008,1993-09-20,customer2008@example.co.uk,Scotland,46450,Medium
C002009,Customer 2009,2012-10-12,customer2009@example.co.uk,North West,83249,Low
C002010,Customer 2010,2016-10-04,customer2010@example.co.uk,Scotland,78849,High
C002011,Customer 2011,2000-07-04,customer2011@example.co.uk,Midlands,29848,Low
C002012,Customer 2012,2014-11-28,customer2012@example.co.uk,Wales,41365,Low
C002013,Customer 2013,2002-07-27,customer2013@example.co.uk,South West,61357,Medium
C002014,Customer 2014,2002-09-01,customer2014@example.co.uk,South West,30444,Medium
C002015,Customer 2015,1995-09-02,customer2015@example.co.uk,Scotland,59623,Medium
C002016,Customer 2016,1989-04-05,customer2016@example.co.uk,South East,52950,Low
C002017,Customer 2017,1998-02-04,customer2017@example.co.uk,Midlands,47154,Low
C002018,Customer 2018,2003-09-24,customer2018@example.co.uk,Midlands,85620,Medium
C002019,Customer 2019,1996-05-26,customer2019@example.co.uk,South East,26850,Low
C002020,Customer 2020,1996-08-17,customer2020@example.co.uk,Scotland,25819,Low
C002021,Customer 2021,1986-01-22,customer2021@example.co.uk,Scotland,94182,Low
C002022,Customer 2022,1986-08-25,customer2022@example.co.uk,Wales,85680,Medium
C002023,Customer 2023,1997-07-14,customer2023@example.co.uk,Wales,33000,Low
C002024,Customer 2024,2002-06-04,customer2024@example.co.uk,South West,30333,High
C002025,Customer 2025,2016-08-26,customer2025@example.co.uk,Wales,33836,Low
C002026,Customer 2026,2009-10-11,customer2026@example.co.uk,Scotland,40423,Low
C002027,Customer 2027,2007-07-31,customer2027@example.co.uk,Scotland,87568,High
C002028,Customer 2028,1988-03-19,customer2028@example.co.uk,South East,90846,Low
C002029,Customer 2029,1998-03-23,customer2029@example.co.uk,South West,38027,Medium
C002030,Customer 2030,1994-10-01,customer2030@example.co.uk,Midlands,73111,Medium
C002031,Customer 2031,1992-01-09,customer2031@example.co.uk,South East,50574,Low
C002032,Customer 2032,1995-07-29,customer2032@example.co.uk,Wales,57985,Low
C002033,Customer 2033,2000-12-22,customer2033@example.co.uk,Scotland,29330,Low
C002034,Customer 2034,2003-03-06,customer2034@example.co.uk,Midlands,36806,Low
C002035,Customer 2035,1990-09-01,customer2035@example.co.uk,South West,54289,High
C002036,Customer 2036,1997-12-28,customer2036@example.co.uk,London,84288,Medium
C002037,Customer 2037,2013-11-14,customer2037@example.co.uk,Wales,26562,Medium
C002038,Customer 2038,2014-04-17,customer2038@example.co.uk,South East,29166,Medium
C002039,Customer 2039,1998-01-15,customer2039@example.co.uk,Scotland,55158,Medium
C002040,Customer 2040,2014-11-27,customer2040@example.co.uk,London,69560,High
C002041,Customer 2041,2004-01-05,customer2041@example.co.uk,Midlands,92111,Medium
C002042,Customer 2042,2001-10-17,customer2042@example.co.uk,South West,23031,High
C002043,Customer 2043,1994-09-23,customer2043@example.co.uk,South West,61438,Low
C002044,Customer 2044,1991-05-10,customer2044@example.co.uk,Midlands,49575,Medium
C002045,Customer 2045,2013-01-27,customer2045@example.co.uk,Midlands,63573,High
C002046,Customer 2046,1987-10-05,customer2046@example.co.uk,Wales,26440,Low
C002047,Customer 2047,2002-09-09,customer2047@example.co.uk,Wales,86447,Low
C002048,Customer 2048,1988-09-01,customer2048@example.co.uk,Wales,65610,Medium
C002049,Customer 2049,2006-11-17,customer2049@example.co.uk,London,43016,Medium
C002050,Customer 2050,2016-11-16,customer2050@example.co.uk,Wales,68118,Low
C002051,Customer 2051,2004-07-01,customer2051@example.co.uk,Scotland,93791,Medium
C002052,Customer 2052,2012-12-08,customer2052@example.co.uk,Scotland,25584,Medium
C002053,Customer 2053,2012-12-03,customer2053@example.co.uk,South East,46083,Medium
C002054,Customer 2054,2012-05-08,customer2054@example.co.uk,South West,22403,Low
C002055,Customer 2055,1989-02-19,customer2055@example.co.uk,South East,63120,Medium
C002056,Customer 2056,2013-04-15,customer2056@example.co.uk,Wales,54716,Low
C002057,Customer 2057,2014-12-05,customer2057@example.co.uk,Midlands,39051,Medium
C002058,Customer 2058,1990-02-26,customer2058@example.co.uk,South West,63864,Low
C002059,Customer 2059,1998-11-11,customer2059@example.co.uk,Wales,44738,Medium
C002060,Customer 2060,2002-10-05,customer2060@example.co.uk,South West,58935,Low
C002061,Customer 2061,2001-02-03,customer2061@example.co.uk,Wales,45840,Low
C002062,Customer 2062,1985-03-13,customer2062@example.co.uk,North West,51423,Low
C002063,Customer 2063,2004-11-28,customer2063@example.co.uk,South East,51977,High
C002064,Customer 2064,1991-09-26,customer2064@example.co.uk,London,56312,Medium
C002065,Customer 2065,2011-02-05,customer2065@example.co.uk,South West,74564,Medium
C002066,Customer 2066,2000-09-02,customer2066@example.co.uk,South East,41562,Low
C002067,Customer 2067,2007-10-03,customer2067@example.co.uk,Midlands,37381,Low
C002068,Customer 2068,2006-05-02,customer2068@example.co.uk,London,81468,Medium
C002069,Customer 2069,1992-09-17,customer2069@example.co.uk,Wales,51423,Medium
C002070,Customer 2070,2006-05-02,customer2070@example.co.uk,Midlands,56891,Low
C002071,Customer 2071,1993-06-08,customer2071@example.co.uk,North West,39065,Low
C002072,Customer 2072,1996-11-10,customer2072@example.co.uk,Scotland,50254,High
C002073,Customer 2073,2002-06-29,customer2073@example.co.uk,Wales,46820,Low
C002074,Customer 2074,1995-11-29,customer2074@example.co.uk,South East,41129,Low
C002075,Customer 2075,2000-09-30,customer2075@example.co.uk,North West,81110,High
C002076,Customer 2076,2005-03-14,customer2076@example.co.uk,South East,82052,Low
C002077,Customer 2077,2001-12-31,customer2077@example.co.uk,Scotland,64368,High
C002078,Customer 2078,2015-12-12,customer2078@example.co.uk,Midlands,49815,Medium
C002079,Customer 2079,2009-02-24,customer2079@example.co.uk,London,55584,Low
C002080,Customer 2080,1994-09-13,customer2080@example.co.uk,Midlands,28830,Low
C002081,Customer 2081,2014-04-04,customer2081@example.co.uk,Wales,68439,High
C002082,Customer 2082,2006-10-19,customer2082@example.co.uk,North West,27965,Low
C002083,Customer 2083,2001-11-14,customer2083@example.co.uk,Scotland,71930,Low
C002084,Customer 2084,2009-04-07,customer2084@example.co.uk,London,70614,Low
C002085,Customer 2085,2006-10-06,customer2085@example.co.uk,Midlands,45510,Low
C002086,Customer 2086,1990-01-31,customer2086@example.co.uk,London,66456,High
C002087,Customer 2087,2003-08-03,customer2087@example.co.uk,South East,63591,Medium
C002088,Customer 2088,1986-02-23,customer2088@example.co.uk,South East,56131,Low
C002089,Customer 2089,1996-10-08,customer2089@example.co.uk,Scotland,87432,High
C002090,Customer 2090,1996-11-09,customer2090@example.co.uk,South West,69263,High
C002091,Customer 2091,2003-09-18,customer2091@example.co.uk,South East,56571,Low
C002092,Customer 2092,2006-03-16,customer2092@example.co.uk,Wales,63358,Medium
C002093,Customer 2093,2013-08-28,customer2093@example.co.uk,Scotland,41826,Medium
C002094,Customer 2094,1990-11-01,customer2094@example.co.uk,London,79670,Low
C002095,Customer 2095,2005-04-05,customer2095@example.co.uk,South West,52128,Low
C002096,Customer 2096,2003-09-29,customer2096@example.co.uk,London,43437,Medium
C002097,Customer 2097,2000-02-28,customer2097@example.co.uk,Scotland,86868,Low
C002098,Customer 2098,1989-03-19,customer2098@example.co.uk,Wales,85596,Low
C002099,Customer 2099,1988-05-13,customer2099@example.co.uk,South East,41405,Low
C002100,Customer 2100,1991-09-19,customer2100@example.co.uk,Scotland,59239,Low
C002101,Customer 2101,2009-06-07,customer2101@example.co.uk,Scotland,88681,Medium
C002102,Customer 2102,1984-05-08,customer2102@example.co.uk,North West,49839,Medium
C002103,Customer 2103,1987-08-12,customer2103@example.co.uk,South East,45667,Low
C002104,Customer 2104,1998-11-28,customer2104@example.co.uk,London,87288,Medium
C002105,Customer 2105,2014-09-12,customer2105@example.co.uk,London,59261,Medium
C002106,Customer 2106,1988-12-03,customer2106@example.co.uk,Wales,73664,Low
C002107,Customer 2107,1987-10-21,customer2107@example.co.uk,Midlands,64406,Low
C002108,Customer 2108,1996-03-31,customer2108@example.co.uk,North West,84895,Low
C002109,Customer 2109,1986-02-18,customer2109@example.co.uk,Scotland,22760,Low
C002110,Customer 2110,2016-12-24,customer2110@example.co.uk,Scotland,81388,Low
C002111,Customer 2111,1986-05-08,customer2111@example.co.uk,Wales,38950,Low
C002112,Customer 2112,1986-08-28,customer2112@example.co.uk,Scotland,59087,Low
C002113,Customer 2113,2011-03-08,customer2113@example.co.uk,Midlands,31269,Low
C002114,Customer 2114,1992-02-25,customer2114@example.co.uk,South East,34130,Low
C002115,Customer 2115,1993-07-04,customer2115@example.co.uk,South East,74286,Low
C002116,Customer 2116,1996-12-12,customer2116@example.co.uk,Scotland,72921,Medium
C002117,Customer 2117,2006-03-09,customer2117@example.co.uk,Wales,42202,Low
C002118,Customer 2118,1998-01-28,customer2118@example.co.uk,Scotland,78670,Medium
C002119,Customer 2119,1988-06-23,customer2119@example.co.uk,Wales,39208,Low
C002120,Customer 2120,2006-02-16,customer2120@example.co.uk,Midlands,70163,Low
C002121,Customer 2121,2009-06-04,customer2121@example.co.uk,North West,72867,Low
C002122,Customer 2122,2003-02-13,customer2122@example.co.uk,Wales,77452,Low
C002123,Customer 2123,2003-08-22,customer2123@example.co.uk,Scotland,70265,Medium
C002124,Customer 2124,2007-03-12,customer2124@example.co.uk,South West,77838,Low
C002125,Customer 2125,2013-03-20,customer2125@example.co.uk,Scotland,82755,Medium
C002126,Customer 2126,2007-10-26,customer2126@example.co.uk,Scotland,42325,High
C002127,Customer 2127,2005-03-03,customer2127@example.co.uk,Midlands,90770,Low
C002128,Customer 2128,2005-08-04,customer2128@example.co.uk,South West,32378,High
C002129,Customer 2129,2014-11-11,customer2129@example.co.uk,South West,41478,High
C002130,Customer 2130,1997-06-03,customer2130@example.co.uk,North West,54591,Low
C002131,Customer 2131,1986-03-10,customer2131@example.co.uk,North West,28255,Medium
C002132,Customer 2132,2002-09-10,customer2132@example.co.uk,London,36107,Low
C002133,Customer 2133,2009-08-31,customer2133@example.co.uk,Wales,82903,Medium
C002134,Customer 2134,2010-06-07,customer2134@example.co.uk,London,55211,Low
C002135,Customer 2135,2013-11-04,customer2135@example.co.uk,Midlands,87987,Low
C002136,Customer 2136,2001-10-17,customer2136@example.co.uk,London,45534,Medium
C002137,Customer 2137,2015-10-06,customer2137@example.co.uk,South West,32917,Low
C002138,Customer 2138,2004-07-29,customer2138@example.co.uk,Wales,63149,Medium
C002139,Customer 2139,1996-01-21,customer2139@example.co.uk,South West,80975,Medium
C002140,Customer 2140,1987-09-04,customer2140@example.co.uk,Scotland,46535,Low
C002141,Customer 2141,1988-12-08,customer2141@example.co.uk,Midlands,55989,High
C002142,Customer 2142,2001-11-18,customer2142@example.co.uk,London,92041,Low
C002143,Customer 2143,2005-07-27,customer2143@example.co.uk,Midlands,23743,Low
C002144,Customer 2144,2011-03-02,customer2144@example.co.uk,Scotland,75096,Medium
C002145,Customer 2145,2011-10-31,customer2145@example.co.uk,South West,85795,Low
C002146,Customer 2146,1988-02-05,customer2146@example.co.uk,South East,73773,Medium
C002147,Customer 2147,1989-03-09,customer2147@example.co.uk,Wales,39709,Low
C002148,Customer 2148,1992-08-10,customer2148@example.co.uk,Wales,24082,Medium
C002149,Customer 2149,2013-04-06,customer2149@example.co.uk,South East,25514,Low
C002150,Customer 2150,2012-04-01,customer2150@example.co.uk,Wales,53690,Low
C002151,Customer 2151,1997-08-31,customer2151@example.co.uk,Wales,92593,Low
C002152,Customer 2152,2003-02-03,customer2152@example.co.uk,London,82742,Low
C002153,Customer 2153,1991-01-02,customer2153@example.co.uk,Scotland,37264,Low
C002154,Customer 2154,2005-04-25,customer2154@example.co.uk,London,80361,High
C002155,Customer 2155,1993-03-13,customer2155@example.co.uk,South West,80918,Medium
C002156,Customer 2156,1984-07-09,customer2156@example.co.uk,London,73345,Low
C002157,Customer 2157,2006-05-27,customer2157@example.co.uk,Scotland,78595,High
C002158,Customer 2158,1985-10-29,customer2158@example.co.uk,Midlands,94653,High
C002159,Customer 2159,2010-09-05,customer2159@example.co.uk,Scotland,74386,Low
C002160,Customer 2160,1986-11-21,customer2160@example.co.uk,North West,85950,Low
C002161,Customer 2161,1998-05-02,customer2161@example.co.uk,North West,24492,Low
C002162,Customer 2162,2013-03-31,customer2162@example.co.uk,Midlands,30324,Low
C002163,Customer 2163,2012-02-06,customer2163@example.co.uk,Scotland,84041,Low
C002164,Customer 2164,2003-09-26,customer2164@example.co.uk,London,67451,Low
C002165,Customer 2165,1992-10-15,customer2165@example.co.uk,Midlands,43146,Low
C002166,Customer 2166,2006-12-09,customer2166@example.co.uk,South East,67068,Low
C002167,Customer 2167,2016-03-31,customer2167@example.co.uk,Scotland,66453,High
C002168,Customer 2168,1997-04-29,customer2168@example.co.uk,Scotland,83402,Low
C002169,Customer 2169,2014-05-12,customer2169@example.co.uk,Scotland,73166,High
C002170,Customer 2170,1991-06-08,customer2170@example.co.uk,North West,69219,Medium
C002171,Customer 2171,1988-01-13,customer2171@example.co.uk,Scotland,49159,Low
C002172,Customer 2172,1993-02-11,customer2172@example.co.uk,South East,85293,Low
C002173,Customer 2173,2002-10-29,customer2173@example.co.uk,Midlands,86511,Low
C002174,Customer 2174,2009-02-22,customer2174@example.co.uk,London,61800,Low
C002175,Customer 2175,1995-11-13,customer2175@example.co.uk,South West,24376,Low
C002176,Customer 2176,2006-10-01,customer2176@example.co.uk,London,42788,Low
C002177,Customer 2177,1989-04-12,customer2177@example.co.uk,North West,30344,Low
C002178,Customer 2178,1994-03-21,customer2178@example.co.uk,Midlands,51712,Low
C002179,Customer 2179,2000-02-07,customer2179@example.co.uk,Wales,55793,High
C002180,Customer 2180,2009-02-25,customer2180@example.co.uk,South West,28117,Medium
C002181,Customer 2181,2007-04-15,customer2181@example.co.uk,North West,41815,Medium
C002182,Customer 2182,2003-10-22,customer2182@example.co.uk,Wales,35650,Medium
C002183,Customer 2183,1989-02-21,customer2183@example.co.uk,London,81917,High
C002184,Customer 2184,1986-01-18,customer2184@example.co.uk,North West,35352,Medium
C002185,Customer 2185,1989-06-18,customer2185@example.co.uk,Wales,35816,Low
C002186,Customer 2186,1991-03-18,customer2186@example.co.uk,Scotland,48920,High
C002187,Customer 2187,2006-11-10,customer2187@example.co.uk,Midlands,60289,Medium
C002188,Customer 2188,2000-06-25,customer2188@example.co.uk,South West,35014,Low
C002189,Customer 2189,1993-03-22,customer2189@example.co.uk,Midlands,40058,Low
C002190,Customer 2190,1984-06-17,customer2190@example.co.uk,South East,76493,Medium
C002191,Customer 2191,2006-10-27,customer2191@example.co.uk,South East,84084,Low
C002192,Customer 2192,2016-03-31,customer2192@example.co.uk,Wales,33171,Low
C002193,Customer 2193,2013-12-30,customer2193@example.co.uk,South East,76396,Low
C002194,Customer 2194,2007-12-04,customer2194@example.co.uk,Midlands,41871,Medium
C002195,Customer 2195,2003-05-27,customer2195@example.co.uk,Midlands,51908,Low
C002196,Customer 2196,2007-04-27,customer2196@example.co.uk,Wales,75648,High
C002197,Customer 2197,2004-01-08,customer2197@example.co.uk,South East,69418,High
C002198,Customer 2198,2007-05-17,customer2198@example.co.uk,London,23303,Medium
C002199,Customer 2199,2002-03-08,customer2199@example.co.uk,Wales,33112,Low
C002200,Customer 2200,2001-10-22,customer2200@example.co.uk,Wales,43538,Low
C002201,Customer 2201,2012-12-09,customer2201@example.co.uk,South East,26861,Medium
C002202,Customer 2202,2016-03-01,customer2202@example.co.uk,Wales,29577,High
C002203,Customer 2203,2002-12-22,customer2203@example.co.uk,Midlands,90128,High
C002204,Customer 2204,2016-07-13,customer2204@example.co.uk,Scotland,94562,High
C002205,Customer 2205,1984-07-09,customer2205@example.co.uk,Wales,63116,High
C002206,Customer 2206,2011-07-19,customer2206@example.co.uk,South East,58671,High
C002207,Customer 2207,1993-05-14,customer2207@example.co.uk,North West,74944,Low
C002208,Customer 2208,2013-04-08,customer2208@example.co.uk,Midlands,79952,Medium
C002209,Customer 2209,1987-12-12,customer2209@example.co.uk,London,47859,High
C002210,Customer 2210,2016-09-10,customer2210@example.co.uk,Scotland,92442,Low
C002211,Customer 2211,2008-06-04,customer2211@example.co.uk,South West,38515,Low
C002212,Customer 2212,2008-12-01,customer2212@example.co.uk,South West,50014,Low
C002213,Customer 2213,2012-09-06,customer2213@example.co.uk,South East,90332,Low
C002214,Customer 2214,2008-05-21,customer2214@example.co.uk,North West,25069,Low
C002215,Customer 2215,1997-10-19,customer2215@example.co.uk,Scotland,55907,Low
C002216,Customer 2216,1989-02-13,customer2216@example.co.uk,Scotland,77410,High
C002217,Customer 2217,1995-10-26,customer2217@example.co.uk,Scotland,29857,Medium
C002218,Customer 2218,1986-04-23,customer2218@example.co.uk,Wales,88518,Low
C002219,Customer 2219,2009-11-04,customer2219@example.co.uk,Scotland,38351,Low
C002220,Customer 2220,1994-10-04,customer2220@example.co.uk,Wales,22683,Low
C002221,Customer 2221,1994-08-28,customer2221@example.co.uk,South West,91899,Medium
C002222,Customer 2222,2016-03-26,customer2222@example.co.uk,North West,61216,Low
C002223,Customer 2223,2007-06-24,customer2223@example.co.uk,Scotland,40346,Medium
C002224,Customer 2224,2007-05-02,customer2224@example.co.uk,North West,54457,Low
C002225,Customer 2225,2000-05-16,customer2225@example.co.uk,Midlands,47238,Medium
C002226,Customer 2226,2003-04-06,customer2226@example.co.uk,Wales,34843,Low
C002227,Customer 2227,1986-12-15,customer2227@example.co.uk,Midlands,76008,Low
C002228,Customer 2228,2004-03-06,customer2228@example.co.uk,London,39047,Low
C002229,Customer 2229,2002-03-26,customer2229@example.co.uk,North West,70404,Medium
C002230,Customer 2230,1995-12-30,customer2230@example.co.uk,North West,90019,Medium
C002231,Customer 2231,2003-11-28,customer2231@example.co.uk,Scotland,87382,Medium
C002232,Customer 2232,2002-11-13,customer2232@example.co.uk,Wales,86165,Medium
C002233,Customer 2233,1989-11-13,customer2233@example.co.uk,Midlands,43344,Low
C002234,Customer 2234,2015-10-08,customer2234@example.co.uk,North West,81993,Low
C002235,Customer 2235,1993-09-14,customer2235@example.co.uk,Midlands,91355,Low
C002236,Customer 2236,1991-03-15,customer2236@example.co.uk,North West,84043,Low
C002237,Customer 2237,1989-06-29,customer2237@example.co.uk,North West,70409,High
C002238,Customer 2238,2000-09-29,customer2238@example.co.uk,North West,75558,Low
C002239,Customer 2239,1991-01-16,customer2239@example.co.uk,London,59957,Low
C002240,Customer 2240,2000-12-18,customer2240@example.co.uk,South West,70688,Low
C002241,Customer 2241,1990-07-29,customer2241@example.co.uk,South East,60532,Low
C002242,Customer 2242,1997-11-08,customer2242@example.co.uk,South West,77280,Low
C002243,Customer 2243,2006-02-03,customer2243@example.co.uk,London,50256,Low
C002244,Customer 2244,1987-03-13,customer2244@example.co.uk,Wales,38033,Low
C002245,Customer 2245,2009-11-15,customer2245@example.co.uk,South West,27856,Low
